Timestamp,Open,High,Low,Close,Volume
2018-12-27,0.0002266,0.0002352,0.0002219,0.0002244,949798.0
2018-12-28,0.0002221,0.0002262,0.0002077,0.0002079,572386.0
2018-12-29,0.0002077,0.0002121,0.0001948,0.0001985,370462.0
2018-12-30,0.0001983,0.0002061,0.0001976,0.0002002,111647.0
2018-12-31,0.0002023,0.0002081,0.0001959,0.0001995,301313.0
2019-01-01,0.0001999,0.0002009,0.000191,0.0001943,260762.0
2019-01-02,0.0001947,0.0001955,0.0001808,0.0001853,260184.0
2019-01-03,0.0001864,0.0001972,0.0001859,0.0001921,368025.0
2019-01-04,0.0001921,0.000194,0.0001818,0.0001863,237558.0
2019-01-05,0.0001843,0.0001846,0.0001793,0.0001826,242888.0
2019-01-06,0.0001814,0.0001953,0.0001803,0.0001942,193227.0
2019-01-07,0.0001921,0.0002085,0.000187,0.0002001,1168787.0
2019-01-08,0.0002,0.000213,0.0001961,0.0001985,484152.0
2019-01-09,0.0001986,0.0001992,0.0001936,0.0001967,377341.0
2019-01-10,0.000195,0.0002072,0.0001901,0.0001958,967723.0
2019-01-11,0.0001927,0.0002007,0.0001902,0.0001971,610421.0
2019-01-12,0.0001961,0.0002016,0.0001929,0.0002006,401087.0
2019-01-13,0.0002003,0.0002084,0.0001963,0.0002021,529490.0
2019-01-14,0.000203,0.000211,0.000191,0.0001966,663152.0
2019-01-15,0.0001963,0.000214,0.0001933,0.0002132,841348.0
2019-01-16,0.0002124,0.0002193,0.0002062,0.0002127,583608.0
2019-01-17,0.0002127,0.0002327,0.0002126,0.0002247,1276083.0
2019-01-18,0.0002249,0.0003084,0.0002154,0.000262,3545485.0
2019-01-19,0.0002581,0.0002837,0.000238,0.0002425,2828191.0
2019-01-20,0.0002436,0.0002436,0.0002263,0.0002325,1214918.0
2019-01-21,0.0002338,0.0002868,0.0002323,0.0002532,2741228.0
2019-01-22,0.0002529,0.0002699,0.0002441,0.0002577,1496815.0
2019-01-23,0.0002573,0.0002659,0.0002521,0.0002554,914357.0
2019-01-24,0.0002541,0.000267,0.0002465,0.000262,562698.0
2019-01-25,0.000262,0.0002827,0.0002595,0.000272,1034005.0
2019-01-26,0.000272,0.0002721,0.0002603,0.0002648,392059.0
2019-01-27,0.0002648,0.0002676,0.0002366,0.0002494,893217.0
2019-01-28,0.0002494,0.0002506,0.000232,0.0002441,762380.0
2019-01-29,0.0002441,0.0002599,0.0002388,0.0002504,397619.0
2019-01-30,0.0002504,0.0002563,0.0002402,0.0002415,383073.0
2019-01-31,0.0002403,0.0002504,0.0002291,0.0002314,987943.0
2019-02-01,0.0002315,0.0002427,0.0002239,0.000238,483717.0
2019-02-02,0.0002353,0.0002416,0.0002313,0.000232,250529.0
2019-02-03,0.000232,0.000236,0.0002249,0.0002319,364098.0
2019-02-04,0.0002317,0.0002393,0.0002258,0.0002363,173581.0
2019-02-05,0.0002359,0.0002373,0.0002265,0.0002276,338411.0
2019-02-06,0.0002285,0.0002344,0.0002236,0.0002247,261885.0
2019-02-07,0.0002247,0.0003048,0.0002223,0.0002625,5103845.0
2019-02-08,0.0002625,0.0002625,0.0002244,0.0002278,3305987.0
2019-02-09,0.0002256,0.0002355,0.0002223,0.0002242,344267.0
2019-02-10,0.0002241,0.0002305,0.0002166,0.0002166,379645.0
2019-02-11,0.0002185,0.000222,0.0002127,0.0002187,186586.0
2019-02-12,0.0002198,0.0002198,0.0002113,0.0002128,255190.0
2019-02-13,0.0002155,0.0002166,0.0002103,0.000213,342658.0
2019-02-14,0.0002132,0.0002154,0.00021,0.0002154,57318.0
2019-02-15,0.0002154,0.0002355,0.000213,0.0002164,819099.0
2019-02-16,0.0002165,0.0002232,0.0002104,0.0002204,419176.0
2019-02-17,0.0002213,0.0002467,0.0002095,0.0002142,2530725.0
2019-02-18,0.0002161,0.0002288,0.000195,0.0002004,1419363.0
